,Point,Lat,Long,Temp_score,Pluv_score,Total_score
267,2644,42.8519,2.5807,0.771818181818182,0.0,0.0
268,2645,42.8516,2.6784,0.8627272727272728,0.0,0.0
269,2646,42.8513,2.776,0.9072727272727275,0.0,0.0
270,2647,42.8508,2.8737,0.9745454545454546,0.0,0.0
271,2648,42.8503,2.9714,1.0,0.0,0.0
272,2711,42.637,9.1072,0.9745454545454546,0.0,0.0
273,2712,42.6308,9.2042,0.7745454545454546,0.0,0.0
274,2713,42.6245,9.3011,0.9818181818181819,0.0,0.0
275,2714,42.6181,9.398,0.8927272727272728,0.0,0.0
276,2754,42.8824,-0.6444,0.012015627941697988,1.0,0.012015627941697988
277,2755,42.8851,-0.5467,0.036286634778466595,1.0,0.036286634778466595
278,2756,42.8877,-0.4491,0.0032045323935733167,0.8996000000000004,0.002882797341258557
279,2757,42.8902,-0.3514,0.0,0.0,0.0
280,2758,42.8926,-0.2537,0.0,1.0,0.0
281,2759,42.895,-0.156,0.0005157456406083953,1.0,0.0005157456406083953
282,2760,42.8972,-0.0584,0.0330411443049469,0.7214,0.023835881501588697
283,2761,42.8993,0.0393,0.0020037829387312095,1.0,0.0020037829387312095
284,2762,42.9014,0.137,0.0,0.9658000000000007,0.0
285,2763,42.9034,0.2348,0.0,1.0,0.0
286,2764,42.9052,0.3325,0.14618015464517464,0.21839999999999993,0.03192574577450613
287,2765,42.907,0.4302,0.03521040405752839,0.5516999999999994,0.019425579918538393
288,2766,42.9087,0.5279,0.11106368069935903,0.45399999999999974,0.05042291103750897
289,2767,42.9103,0.6257,0.27270421311385834,0.0,0.0
290,2768,42.9118,0.7234,0.24779980090157783,1.0,0.24779980090157783
291,2769,42.9133,0.8211,0.14423401077325324,1.0,0.14423401077325324
292,2770,42.9146,0.9189,0.26173307738542473,1.0,0.26173307738542473
293,2771,42.9159,1.0166,0.41861319308790396,1.0,0.41861319308790396
294,2772,42.917,1.1144,0.2938752937640872,1.0,0.2938752937640872
295,2773,42.9181,1.2122,0.4341078662659657,1.0,0.4341078662659657
296,2774,42.9191,1.3099,0.327696396694215,1.0,0.327696396694215
297,2775,42.92,1.4077,0.24502043576258453,1.0,0.24502043576258453
298,2776,42.9208,1.5055,0.21671529991735541,1.0,0.21671529991735541
299,2777,42.9215,1.6032,0.3884165679939897,0.5291999999999994,0.20555004778241914
300,2778,42.9221,1.701,0.4535433493613825,0.42740000000000045,0.19384442751705508
301,2779,42.9227,1.7988,0.4428884447783622,0.08139999999999947,0.03605111940495845
302,2780,42.9231,1.8966,0.5602908865514651,0.0,0.0
303,2781,42.9235,1.9943,0.5998045379413975,0.0,0.0
304,2782,42.9237,2.0921,0.6672727272727272,0.0,0.0
305,2783,42.9239,2.1899,0.78,0.0,0.0
306,2784,42.924,2.2877,0.7645454545454546,0.0,0.0
307,2785,42.924,2.3855,0.6367843636363638,0.0,0.0
308,2786,42.9239,2.4833,0.5733404695717506,0.0,0.0
309,2787,42.9237,2.581,0.6890909090909092,0.0,0.0
310,2788,42.9235,2.6788,0.7572727272727273,0.0,0.0
311,2789,42.9231,2.7766,0.8254545454545454,0.0,0.0
312,2790,42.9227,2.8744,0.8254545454545454,0.0,0.0
313,2791,42.9221,2.9722,0.9700000000000002,0.0,0.0
314,2854,42.7086,9.1156,1.0,0.0,0.0
315,2855,42.7023,9.2127,1.0,0.0,0.0
316,2856,42.696,9.3097,1.0,0.0,0.0
317,2857,42.6896,9.4067,0.8809090909090909,0.0,0.0
318,2895,42.9486,-0.8436,0.052247394505263584,0.3873999999999995,0.020240640631339086
319,2896,42.9515,-0.7458,0.00035137000456253003,0.0,0.0
320,2897,42.9543,-0.6481,0.16449513284611714,1.0,0.16449513284611714
321,2898,42.9569,-0.5503,0.07217487803370458,1.0,0.07217487803370458
322,2899,42.9595,-0.4525,0.0789213031227562,1.0,0.0789213031227562
323,2900,42.962,-0.3547,0.010237166452214624,0.9220000000000006,0.00943866746894189
324,2901,42.9645,-0.2569,0.029015224796269758,0.9041999999999994,0.0262355662607871
325,2902,42.9668,-0.1591,0.1516516688204358,0.4851000000000001,0.07356622454479342
326,2903,42.969,-0.0613,0.27822830578512403,0.2965,0.08249469266528928
327,2904,42.9712,0.0365,0.0018796881222320906,1.0,0.0018796881222320906
328,2905,42.9732,0.1343,0.008253779219163994,0.9301000000000004,0.007676840051744433
329,2906,42.9752,0.2321,0.1255984131029302,0.5500999999999996,0.06909168704792186
330,2907,42.9771,0.33,0.13146749009609393,1.0,0.13146749009609393
331,2908,42.9789,0.4278,0.20694212256198363,0.9148000000000005,0.18931065371970274
332,2909,42.9806,0.5257,0.2870215627347859,0.9786000000000001,0.2808793012922615
333,2910,42.9822,0.6235,0.4759994740796396,0.5518000000000001,0.26265650979714517
334,2911,42.9837,0.7214,0.32811775807663424,0.0,0.0
335,2912,42.9851,0.8192,0.36665945304282505,0.8065999999999995,0.29574751482434253
336,2913,42.9865,0.9171,0.4051852697220135,0.7216000000000005,0.2923816906314051
337,2914,42.9877,1.015,0.38476479338842995,0.6815000000000007,0.2622172066942153
338,2915,42.9889,1.1129,0.6233367272727274,0.31840000000000046,0.19847041396363668
339,2916,42.99,1.2108,0.5898801863260709,0.36660000000000004,0.2162500763071376
340,2917,42.9909,1.3086,0.5281050338091661,0.4350000000000005,0.2297256897069875
341,2918,42.9918,1.4065,0.5263995056348613,0.4729000000000001,0.24893432621472594
342,2919,42.9927,1.5044,0.5588222389181068,0.45970000000000066,0.25689058323065406
343,2920,42.9934,1.6023,0.6900000000000002,0.08740000000000059,0.06030600000000042
344,2921,42.994,1.7002,0.6204686821938395,0.38399999999999945,0.23825997396243404
345,2922,42.9945,1.7981,0.6772727272727272,0.0,0.0
346,2923,42.995,1.896,0.7054545454545456,0.0,0.0
347,2924,42.9953,1.9939,0.7345454545454546,0.0,0.0
348,2925,42.9956,2.0918,0.7009090909090911,0.0,0.0
349,2926,42.9958,2.1897,0.7772727272727273,0.0,0.0
350,2927,42.9959,2.2876,0.7463636363636366,0.0,0.0
351,2928,42.9959,2.3855,0.5844745604808416,0.0,0.0
352,2929,42.9958,2.4834,0.6890909090909092,0.0,0.0
353,2930,42.9956,2.5813,0.759090909090909,0.0,0.0
354,2931,42.9953,2.6792,0.790909090909091,0.0,0.0
355,2932,42.995,2.7771,0.8854545454545455,0.0,0.0
356,2933,42.9945,2.875,0.8972727272727272,0.0,0.0
357,2934,42.994,2.9729,0.9827272727272727,0.0,0.0
358,2999,42.7676,9.3183,1.0,0.0,0.0
359,3000,42.7612,9.4155,0.7681818181818183,0.0,0.0
360,3033,43.0047,-1.3367,0.20491050146847892,1.0,0.20491050146847892
361,3036,43.0144,-1.0433,0.09405519090226083,0.8658999999999999,0.08144238980226765
362,3037,43.0175,-0.9454,0.3120431810668671,1.0,0.3120431810668671
363,3038,43.0204,-0.8475,0.30037020285499627,1.0,0.30037020285499627
364,3039,43.0233,-0.7497,0.17280338603920506,0.7559000000000005,0.1306220795070352
365,3040,43.0261,-0.6518,0.3394993238166793,1.0,0.3394993238166793
366,3041,43.0288,-0.5539,0.18500058181818185,1.0,0.18500058181818185
367,3042,43.0313,-0.456,0.1915779476319925,1.0,0.1915779476319925
368,3043,43.0339,-0.3581,0.08331942529464581,1.0,0.08331942529464581
