,Point,Lat,Long,Temp_score,Pluv_score,Total_score
117,1999,42.2604,9.3546,0.24783314436447754,1.0,0.24783314436447754
118,2000,42.2539,9.4509,0.36696427136094667,1.0,0.36696427136094667
119,2061,42.5616,1.5106,7.293387257379746e-06,1.0,7.293387257379746e-06
120,2062,42.5623,1.6078,0.0,1.0,0.0
121,2063,42.5629,1.7049,0.0,1.0,0.0
122,2064,42.5634,1.8021,0.0,1.0,0.0
123,2065,42.5639,1.8993,0.0,1.0,0.0
124,2066,42.5642,1.9965,0.0,1.0,0.0
125,2067,42.5645,2.0936,1.0552980704916601e-05,1.0,1.0552980704916601e-05
126,2068,42.5647,2.1908,0.0026654226545295367,1.0,0.0026654226545295367
127,2069,42.5648,2.288,0.09847206827492032,1.0,0.09847206827492032
128,2070,42.5648,2.3852,0.19495229058058183,0.9988333333333332,0.19472484624157113
129,2071,42.5647,2.4823,0.06655350009194892,1.0,0.06655350009194892
130,2072,42.5645,2.5795,0.17674551700449692,1.0,0.17674551700449692
131,2073,42.5642,2.6767,0.3399413804131456,1.0,0.3399413804131456
132,2074,42.5639,2.7739,0.4031839255805537,0.9488666666666665,0.38256778751920134
133,2075,42.5634,2.8711,0.38594701259359854,0.7788333333333333,0.3005883983083143
134,2076,42.5629,2.9682,0.3792621537445973,0.7530666666666666,0.2856096859132647
135,2135,42.3746,8.6879,0.41260868449704136,0.9478666666666666,0.3910980184119289
136,2136,42.3688,8.7844,0.2633588079220032,1.0,0.2633588079220032
137,2137,42.3629,8.8809,0.016177094259438644,1.0,0.016177094259438644
138,2138,42.3568,8.9774,0.013581588329671428,1.0,0.013581588329671428
139,2139,42.3507,9.0739,0.07395987520650155,1.0,0.07395987520650155
140,2140,42.3446,9.1704,0.24786587579091987,1.0,0.24786587579091987
141,2141,42.3383,9.2668,0.16099633114629355,1.0,0.16099633114629355
142,2142,42.3319,9.3632,0.12457187933246029,1.0,0.12457187933246029
143,2143,42.3254,9.4596,0.2945417249598283,1.0,0.2945417249598283
144,2203,42.6326,1.4123,0.0,0.89323,0.0
145,2204,42.6334,1.5096,0.0,1.0,0.0
146,2205,42.6341,1.6069,0.0,0.88721,0.0
147,2206,42.6347,1.7042,0.0,0.9117200000000001,0.0
148,2207,42.6353,1.8014,0.0,0.99766,0.0
149,2208,42.6357,1.8987,0.0,0.9313699999999998,0.0
150,2209,42.6361,1.996,0.0,0.9245599999999998,0.0
151,2210,42.6363,2.0933,7.486322648746148e-05,1.0,7.486322648746148e-05
152,2211,42.6365,2.1906,0.0,1.0,0.0
153,2212,42.6366,2.2879,0.020007383826205163,1.0,0.020007383826205163
154,2213,42.6366,2.3852,0.23561456651524804,0.9517666666666666,0.22425009059032924
155,2214,42.6365,2.4825,0.3528300036611633,1.0,0.3528300036611633
156,2215,42.6363,2.5798,0.3633596085621301,1.0,0.3633596085621301
157,2216,42.6361,2.6771,0.39184446103846154,1.0,0.39184446103846154
158,2217,42.6357,2.7744,0.3919471037743136,0.7902666666666667,0.3097427312093809
159,2218,42.6353,2.8717,0.3817925813837921,0.7631666666666668,0.2913713716927307
160,2219,42.6347,2.969,0.37492545057534177,0.7373333333333334,0.2764450322242187
161,2278,42.4462,8.6957,0.4566776835111127,0.8151333333333333,0.37225320241935833
162,2279,42.4404,8.7924,0.29986028276792265,1.0,0.29986028276792265
163,2280,42.4344,8.889,0.02242867741578797,1.0,0.02242867741578797
164,2281,42.4284,8.9856,0.014034500559128487,1.0,0.014034500559128487
165,2282,42.4223,9.0822,0.0483905139137862,1.0,0.0483905139137862
166,2283,42.4161,9.1788,0.32508266666416097,0.9521,0.30951120693094764
167,2284,42.4098,9.2753,0.21915455675070766,1.0,0.21915455675070766
168,2285,42.4034,9.3719,0.2498793215591085,1.0,0.2498793215591085
169,2286,42.397,9.4684,0.3457918884774509,1.0,0.3457918884774509
170,2336,42.6915,0.4373,0.0,0.8717999999999999,0.0
171,2337,42.6932,0.5346,0.0,0.80955,0.0
172,2338,42.6948,0.632,0.0,0.88649,0.0
173,2346,42.7044,1.4111,0.0,0.9718099999999998,0.0
174,2347,42.7052,1.5086,0.0,1.0,0.0
175,2348,42.706,1.606,0.0,1.0,0.0
176,2349,42.7066,1.7034,7.744328423618079e-05,1.0,7.744328423618079e-05
177,2350,42.7071,1.8008,0.019702125613304172,1.0,0.019702125613304172
178,2351,42.7076,1.8982,0.008436147519940478,1.0,0.008436147519940478
179,2352,42.7079,1.9956,0.0,1.0,0.0
180,2353,42.7082,2.093,0.014410285551368005,1.0,0.014410285551368005
181,2354,42.7084,2.1905,0.0031362841617999008,1.0,0.0031362841617999008
182,2355,42.7085,2.2879,0.014205743347371862,1.0,0.014205743347371862
183,2356,42.7085,2.3853,0.08376109252197046,1.0,0.08376109252197046
184,2357,42.7084,2.4827,0.21000382604169812,1.0,0.21000382604169812
185,2358,42.7082,2.5801,0.31193764496623144,0.8626333333333331,0.2690878104693701
186,2359,42.7079,2.6775,0.3682642637519999,0.7672666666666665,0.2825568941014511
187,2360,42.7076,2.775,0.3882454225127823,0.7714666666666667,0.29951840195452784
188,2361,42.7071,2.8724,0.37628237599476233,0.7452666666666665,0.28043071208302983
189,2362,42.7066,2.9698,0.37192097753175485,0.7283666666666666,0.2708948426682125
190,2421,42.5178,8.7036,0.45795049265750676,0.8479666666666665,0.38832675275714373
191,2422,42.512,8.8003,0.45801804607038515,0.8453333333333335,0.387177921611499
192,2423,42.506,8.8971,0.18611341742375956,1.0,0.18611341742375956
193,2424,42.5,8.9938,0.07763805728327759,1.0,0.07763805728327759
194,2425,42.4939,9.0905,0.22702483587337285,1.0,0.22702483587337285
195,2426,42.4877,9.1872,0.33952269440984295,0.9755666666666667,0.3312270232430958
196,2427,42.4814,9.2839,0.2981172643914348,1.0,0.2981172643914348
197,2428,42.475,9.3805,0.2828941417975216,1.0,0.2828941417975216
198,2429,42.4685,9.4772,0.42346012594728066,1.0,0.42346012594728066
199,2474,42.7535,-0.0524,0.0,0.9697399999999998,0.0
200,2475,42.7557,0.045,0.0,1.0,0.0
201,2476,42.7577,0.1425,0.0,0.93678,0.0
202,2477,42.7597,0.24,0.0,0.9987999999999999,0.0
203,2478,42.7616,0.3374,0.0,1.0,0.0
204,2479,42.7634,0.4349,0.0,1.0,0.0
205,2480,42.765,0.5324,0.00021679327632745724,1.0,0.00021679327632745724
206,2481,42.7667,0.6299,0.009974015584734973,1.0,0.009974015584734973
207,2484,42.7709,0.9224,0.0,0.6780199999999998,0.0
208,2486,42.7733,1.1174,0.0,0.8127200000000001,0.0
209,2487,42.7744,1.2149,0.013692791436301225,0.96583,0.013224908752922811
210,2488,42.7754,1.3125,0.013223226207244157,0.9644000000000001,0.012752479354266266
211,2489,42.7763,1.41,0.0001733648686083787,0.8847100000000001,0.00015337763290651876
212,2490,42.7771,1.5075,0.03086427587911842,1.0,0.03086427587911842
213,2491,42.7778,1.6051,0.05591879337861162,1.0,0.05591879337861162
214,2492,42.7784,1.7026,0.09587312590729148,1.0,0.09587312590729148
215,2493,42.779,1.8001,0.02231101872383894,1.0,0.02231101872383894
216,2494,42.7794,1.8977,0.003208269467436202,1.0,0.003208269467436202
217,2495,42.7798,1.9952,0.007457974486342486,1.0,0.007457974486342486
218,2496,42.78,2.0927,0.04972707853752854,1.0,0.04972707853752854
219,2497,42.7802,2.1903,0.08382214224442638,1.0,0.08382214224442638
220,2498,42.7803,2.2878,0.08857736895241755,1.0,0.08857736895241755
221,2499,42.7803,2.3854,0.17209497814797087,1.0,0.17209497814797087
222,2500,42.7802,2.4829,0.29877494736588983,0.8984666666666667,0.26843933104333983
223,2501,42.78,2.5804,0.3475574097443787,0.7849000000000002,0.2727978109083629
224,2502,42.7798,2.678,0.37051152295872775,0.7405333333333333,0.2743761331350365
225,2503,42.7794,2.7755,0.3953803384955928,0.8008,0.3166205750672707
226,2504,42.779,2.873,0.3740218166777417,0.7404333333333333,0.2769382204620892
227,2505,42.7784,2.9706,0.3692578800501413,0.7230000000000001,0.2669734472762522
228,2565,42.5835,8.8083,0.4547161356910697,0.7721,0.35108632836707493
229,2566,42.5776,8.9052,0.4500861195029585,0.9303333333333335,0.41873011984425246
230,2567,42.5716,9.002,0.3554743809997013,1.0,0.3554743809997013
231,2568,42.5654,9.0989,0.3635476673995459,1.0,0.3635476673995459
232,2569,42.5592,9.1957,0.21034485348265108,1.0,0.21034485348265108
233,2570,42.5529,9.2925,0.24088380959373745,1.0,0.24088380959373745
234,2571,42.5465,9.3892,0.32405850789294666,1.0,0.32405850789294666
235,2572,42.54,9.486,0.4283154170317062,1.0,0.4283154170317062
236,2612,42.8133,-0.5431,3.708031415478735e-05,0.86829,3.2196465977460314e-05
237,2613,42.8159,-0.4456,0.0,0.7966600000000001,0.0
238,2614,42.8184,-0.3481,0.0,0.76139,0.0
239,2615,42.8208,-0.2505,0.0,0.8777599999999999,0.0
240,2616,42.8231,-0.1529,0.0,0.9467300000000001,0.0
241,2617,42.8254,-0.0554,0.0,0.96255,0.0
242,2618,42.8275,0.0422,0.0,1.0,0.0
243,2619,42.8296,0.1398,0.0,0.93343,0.0
244,2620,42.8315,0.2374,0.0,1.0,0.0
245,2621,42.8334,0.335,0.02109507191133552,1.0,0.02109507191133552
246,2622,42.8352,0.4326,0.003009607907037555,1.0,0.003009607907037555
247,2623,42.8369,0.5302,0.0026260407322697345,1.0,0.0026260407322697345
248,2624,42.8385,0.6278,0.021086660873179616,1.0,0.021086660873179616
249,2626,42.8414,0.823,7.209445837415418e-05,1.0,7.209445837415418e-05
250,2627,42.8428,0.9206,0.000684964798392792,0.89662,0.0006141531375349451
251,2628,42.844,1.0183,0.01595935230430769,0.9636500000000001,0.015379229848046107
252,2629,42.8452,1.1159,0.003210158698704611,0.92794,0.0029788346628759565
253,2630,42.8463,1.2136,0.11709944166695838,1.0,0.11709944166695838
254,2631,42.8472,1.3112,0.05834756080926904,1.0,0.05834756080926904
255,2632,42.8481,1.4088,0.010648014825050426,0.9573499999999999,0.010193876992762025
256,2633,42.8489,1.5065,0.03129697057214847,1.0,0.03129697057214847
257,2634,42.8497,1.6041,0.18584027746717474,1.0,0.18584027746717474
258,2635,42.8503,1.7018,0.01740360356753282,1.0,0.01740360356753282
259,2636,42.8508,1.7995,0.0084646047067105,1.0,0.0084646047067105
260,2637,42.8513,1.8971,0.08045223827521443,1.0,0.08045223827521443
261,2638,42.8516,1.9948,0.07831685356029204,1.0,0.07831685356029204
262,2639,42.8519,2.0924,0.09377937523195962,1.0,0.09377937523195962
263,2640,42.8521,2.1901,0.2120235524210331,1.0,0.2120235524210331
264,2641,42.8522,2.2877,0.15167511136444786,1.0,0.15167511136444786
265,2642,42.8522,2.3854,0.15698703178303516,1.0,0.15698703178303516
266,2643,42.8521,2.4831,0.21756133021598978,1.0,0.21756133021598978
267,2644,42.8519,2.5807,0.2633985365438017,1.0,0.2633985365438017
268,2645,42.8516,2.6784,0.31324147336331354,1.0,0.31324147336331354
269,2646,42.8513,2.776,0.38414464121390524,0.8538999999999999,0.3280211091325536
270,2647,42.8508,2.8737,0.389501380105434,0.8138000000000001,0.3169762231298022
271,2648,42.8503,2.9714,0.3782647987276777,0.7580000000000002,0.2867247174355798
272,2711,42.637,9.1072,0.46242066754969946,0.8425666666666667,0.3896202404551251
273,2712,42.6308,9.2042,0.3406276607018699,1.0,0.3406276607018699
274,2713,42.6245,9.3011,0.44559611380005365,0.9304999999999999,0.4146271838909499
275,2714,42.6181,9.398,0.39805887638609444,1.0,0.39805887638609444
276,2754,42.8824,-0.6444,0.0007205055765950196,0.73698,0.0005309981998389975
277,2755,42.8851,-0.5467,0.0036165983779516777,0.7804200000000001,0.002822465706121049
278,2756,42.8877,-0.4491,4.357068528825032e-05,0.69851,3.043455938069573e-05
279,2757,42.8902,-0.3514,0.0,0.7670899999999998,0.0
280,2758,42.8926,-0.2537,0.0,1.0,0.0
281,2759,42.895,-0.156,7.495190219491182e-07,1.0,7.495190219491182e-07
282,2760,42.8972,-0.0584,0.00476630757579903,1.0,0.00476630757579903
283,2761,42.8993,0.0393,4.6661781124848e-05,1.0,4.6661781124848e-05
284,2762,42.9014,0.137,0.0,0.9861199999999999,0.0
285,2763,42.9034,0.2348,0.0,1.0,0.0
286,2764,42.9052,0.3325,0.02542467686483718,1.0,0.02542467686483718
287,2765,42.907,0.4302,0.007456617851924135,1.0,0.007456617851924135
288,2766,42.9087,0.5279,0.0200291709286261,1.0,0.0200291709286261
289,2767,42.9103,0.6257,0.05748473220646816,1.0,0.05748473220646816
290,2768,42.9118,0.7234,0.052705537402966025,1.0,0.052705537402966025
291,2769,42.9133,0.8211,0.027010270044704406,1.0,0.027010270044704406
292,2770,42.9146,0.9189,0.06337928603256379,1.0,0.06337928603256379
293,2771,42.9159,1.0166,0.13071016724624482,1.0,0.13071016724624482
294,2772,42.917,1.1144,0.08367415026451416,1.0,0.08367415026451416
295,2773,42.9181,1.2122,0.14569341584678402,1.0,0.14569341584678402
296,2774,42.9191,1.3099,0.09733740415373941,1.0,0.09733740415373941
297,2775,42.92,1.4077,0.04937602822214276,1.0,0.04937602822214276
298,2776,42.9208,1.5055,0.043033243440511,1.0,0.043033243440511
299,2777,42.9215,1.6032,0.11888731171597625,1.0,0.11888731171597625
300,2778,42.9221,1.701,0.14615843502538423,1.0,0.14615843502538423
301,2779,42.9227,1.7988,0.13743984011764285,1.0,0.13743984011764285
302,2780,42.9231,1.8966,0.1753215835140925,1.0,0.1753215835140925
303,2781,42.9235,1.9943,0.18901000506262372,1.0,0.18901000506262372
304,2782,42.9237,2.0921,0.22645443996453288,1.0,0.22645443996453288
305,2783,42.9239,2.1899,0.3090841404866114,1.0,0.3090841404866114
306,2784,42.924,2.2877,0.29471392075192426,1.0,0.29471392075192426
307,2785,42.924,2.3855,0.19819084573953683,1.0,0.19819084573953683
308,2786,42.9239,2.4833,0.16439960149500357,1.0,0.16439960149500357
309,2787,42.9237,2.581,0.21177618176825289,1.0,0.21177618176825289
310,2788,42.9235,2.6788,0.2529179242750733,1.0,0.2529179242750733
311,2789,42.9231,2.7766,0.31945265312676363,0.8800333333333332,0.28112898317332286
312,2790,42.9227,2.8744,0.3023163761260206,0.9215333333333333,0.2785946178126655
313,2791,42.9221,2.9722,0.37851582099812603,0.7681333333333333,0.29075061930269386
314,2854,42.7086,9.1156,0.46216871016778893,0.8093666666666668,0.37406394838613616
315,2855,42.7023,9.2127,0.44385539001255986,0.8847666666666667,0.3927084539034459
316,2856,42.696,9.3097,0.44062627845400476,0.8526333333333331,0.3756926525524995
317,2857,42.6896,9.4067,0.40579881078816543,1.0,0.40579881078816543
318,2895,42.9486,-0.8436,0.00731935283142889,0.64673,0.004733645056670006
319,2896,42.9515,-0.7458,5.516305759631219e-07,0.4600400000000002,2.537721301660747e-07
320,2897,42.9543,-0.6481,0.033288658138896324,0.8805000000000001,0.029310663491298215
321,2898,42.9569,-0.5503,0.010580351651139379,0.7955099999999999,0.008416775541997887
322,2899,42.9595,-0.4525,0.011836085364779375,0.79965,0.009464725661945826
323,2900,42.962,-0.3547,0.00069839926077979,0.7087600000000001,0.000494997460070284
324,2901,42.9645,-0.2569,0.004941842559761141,1.0,0.004941842559761141
325,2902,42.9668,-0.1591,0.02630606807145247,1.0,0.02630606807145247
326,2903,42.969,-0.0613,0.08368484802004665,1.0,0.08368484802004665
327,2904,42.9712,0.0365,0.00019330477212483062,1.0,0.00019330477212483062
328,2905,42.9732,0.1343,0.0004859355601216272,1.0,0.0004859355601216272
329,2906,42.9752,0.2321,0.020869429439163867,1.0,0.020869429439163867
330,2907,42.9771,0.33,0.027354925052615553,0.99027,0.027088761631853604
331,2908,42.9789,0.4278,0.04519822730166731,1.0,0.04519822730166731
332,2909,42.9806,0.5257,0.06927672347951612,1.0,0.06927672347951612
333,2910,42.9822,0.6235,0.157826042260425,1.0,0.157826042260425
334,2911,42.9837,0.7214,0.09767695197557932,1.0,0.09767695197557932
335,2912,42.9851,0.8192,0.10589408810615868,1.0,0.10589408810615868
336,2913,42.9865,0.9171,0.12229623924232336,1.0,0.12229623924232336
337,2914,42.9877,1.015,0.12070779303245681,1.0,0.12070779303245681
338,2915,42.9889,1.1129,0.21916152791537538,1.0,0.21916152791537538
339,2916,42.99,1.2108,0.20459858194040811,1.0,0.20459858194040811
340,2917,42.9909,1.3086,0.17439929907216128,1.0,0.17439929907216128
341,2918,42.9918,1.4065,0.17099617289030486,1.0,0.17099617289030486
342,2919,42.9927,1.5044,0.1850383801851195,1.0,0.1850383801851195
343,2920,42.9934,1.6023,0.2496444812947316,1.0,0.2496444812947316
344,2921,42.994,1.7002,0.21023833914486528,1.0,0.21023833914486528
345,2922,42.9945,1.7981,0.2317192277604004,1.0,0.2317192277604004
346,2923,42.995,1.896,0.24202316770142113,1.0,0.24202316770142113
347,2924,42.9953,1.9939,0.2742620509961023,1.0,0.2742620509961023
348,2925,42.9956,2.0918,0.23954528888507454,1.0,0.23954528888507454
349,2926,42.9958,2.1897,0.2970425821904357,1.0,0.2970425821904357
350,2927,42.9959,2.2876,0.26875606932268564,1.0,0.26875606932268564
351,2928,42.9959,2.3855,0.17891625689534812,1.0,0.17891625689534812
352,2929,42.9958,2.4834,0.20774040760477563,1.0,0.20774040760477563
353,2930,42.9956,2.5813,0.2610834838131267,1.0,0.2610834838131267
354,2931,42.9953,2.6792,0.27804926573249167,1.0,0.27804926573249167
355,2932,42.995,2.7771,0.34722041702641415,0.8381666666666667,0.2910285795376395
356,2933,42.9945,2.875,0.35610013630547316,0.8257666666666668,0.29405562255651624
357,2934,42.994,2.9729,0.37733511247201257,0.7546666666666666,0.2847622315455455
358,2999,42.7676,9.3183,0.44190655724220923,0.8663666666666667,0.3828531109760754
359,3000,42.7612,9.4155,0.3048737665661975,1.0,0.3048737665661975
360,3033,43.0047,-1.3367,0.05153095600571511,0.76868,0.03961081526247309
361,3036,43.0144,-1.0433,0.017106362155217644,0.6733000000000002,0.011517713639108043
362,3037,43.0175,-0.9454,0.0926785154059171,0.8128399999999998,0.07533280446254563
363,3038,43.0204,-0.8475,0.09224239723428661,0.80514,0.07426804370921351
364,3039,43.0233,-0.7497,0.04095848921624188,0.7196199999999999,0.02947454800979198
365,3040,43.0261,-0.6518,0.11383854606990375,0.93533,0.10647660729556307
366,3041,43.0288,-0.5539,0.04215461876576651,0.8579000000000001,0.03616444743915109
367,3042,43.0313,-0.456,0.04410821997189998,0.8646099999999999,0.03813640806990444
368,3043,43.0339,-0.3581,0.012709825753601117,0.80294,0.01020522749059648
369,3044,43.0363,-0.2602,0.03870671785456868,0.8987799999999999,0.03478882387332924
370,3045,43.0386,-0.1623,0.03622477108062535,1.0,0.03622477108062535
371,3046,43.0408,-0.0643,0.13437577414236188,1.0,0.13437577414236188
372,3047,43.043,0.0336,0.0875417386332145,1.0,0.0875417386332145
373,3048,43.0451,0.1316,0.10363368775060122,1.0,0.10363368775060122
374,3049,43.047,0.2295,0.12414046534505088,1.0,0.12414046534505088
