,Point,Lat,Long,Temp_score,Pluv_score,Total_score
147,2206,42.6347,1.7042,0.0,1.0,0.0
148,2207,42.6353,1.8014,0.0,1.0,0.0
149,2208,42.6357,1.8987,0.0,1.0,0.0
150,2209,42.6361,1.996,0.0,1.0,0.0
151,2210,42.6363,2.0933,0.0,0.0,0.0
152,2211,42.6365,2.1906,0.0,1.0,0.0
153,2212,42.6366,2.2879,0.0,0.0,0.0
154,2213,42.6366,2.3852,0.18203755482000009,0.0,0.0
155,2214,42.6365,2.4825,0.36093027600000016,0.0,0.0
156,2215,42.6363,2.5798,0.4172332500000003,0.0,0.0
157,2216,42.6361,2.6771,0.5416092,0.0,0.0
158,2217,42.6357,2.7744,0.673,0.0,0.0
159,2218,42.6353,2.8717,0.7210000000000001,0.0,0.0
160,2219,42.6347,2.969,0.7469999999999999,0.0,0.0
161,2278,42.4462,8.6957,0.6710000000000003,0.0,0.0
162,2279,42.4404,8.7924,0.24079411200000012,0.0,0.0
163,2280,42.4344,8.889,0.0,0.44880000000000075,0.0
164,2281,42.4284,8.9856,0.0,0.5564666666666662,0.0
165,2282,42.4223,9.0822,0.0003426719394793499,0.0,0.0
166,2283,42.4161,9.1788,0.3896677800000002,0.0,0.0
167,2284,42.4098,9.2753,0.18873152200000007,0.0,0.0
168,2285,42.4034,9.3719,0.27916185600000015,0.0,0.0
169,2286,42.397,9.4684,0.4145193120000001,0.0,0.0
170,2336,42.6915,0.4373,0.0,1.0,0.0
171,2337,42.6932,0.5346,0.0,1.0,0.0
172,2338,42.6948,0.632,0.0,1.0,0.0
173,2346,42.7044,1.4111,0.0,1.0,0.0
174,2347,42.7052,1.5086,0.0,1.0,0.0
175,2348,42.706,1.606,0.0,1.0,0.0
176,2349,42.7066,1.7034,0.0,1.0,0.0
177,2350,42.7071,1.8008,0.0,0.9176000000000002,0.0
178,2351,42.7076,1.8982,0.0,0.996,0.0
179,2352,42.7079,1.9956,0.0,1.0,0.0
180,2353,42.7082,2.093,0.0,0.0,0.0
181,2354,42.7084,2.1905,0.0,0.9550666666666667,0.0
182,2355,42.7085,2.2879,0.0,0.7691333333333334,0.0
183,2356,42.7085,2.3853,0.0036747965688361177,0.0,0.0
184,2357,42.7084,2.4827,0.14837284000000006,0.0,0.0
185,2358,42.7082,2.5801,0.36768316,0.0,0.0
186,2359,42.7079,2.6775,0.610845,0.0,0.0
187,2360,42.7076,2.775,0.6850000000000003,0.0,0.0
188,2361,42.7071,2.8724,0.736,0.0,0.0
189,2362,42.7066,2.9698,0.7530000000000001,0.0,0.0
190,2421,42.5178,8.7036,0.6670000000000003,0.0,0.0
191,2422,42.512,8.8003,0.6690000000000003,0.0,0.0
192,2423,42.506,8.8971,0.11265398865000006,0.0,0.0
193,2424,42.5,8.9938,0.007778490843224653,0.0,0.0
194,2425,42.4939,9.0905,0.18975442024000014,0.0,0.0
195,2426,42.4877,9.1872,0.42070924800000015,0.0,0.0
196,2427,42.4814,9.2839,0.3338060520000002,0.0,0.0
197,2428,42.475,9.3805,0.3219314400000001,0.0,0.0
198,2429,42.4685,9.4772,0.6640000000000001,0.0,0.0
199,2474,42.7535,-0.0524,0.0,1.0,0.0
200,2475,42.7557,0.045,0.0,1.0,0.0
201,2476,42.7577,0.1425,0.0,1.0,0.0
202,2477,42.7597,0.24,0.0,1.0,0.0
203,2478,42.7616,0.3374,0.0,1.0,0.0
204,2479,42.7634,0.4349,0.0,0.9143333333333334,0.0
205,2480,42.765,0.5324,0.0,1.0,0.0
206,2481,42.7667,0.6299,0.0,1.0,0.0
207,2484,42.7709,0.9224,0.0,1.0,0.0
208,2486,42.7733,1.1174,0.0,1.0,0.0
209,2487,42.7744,1.2149,0.0,1.0,0.0
210,2488,42.7754,1.3125,0.0,1.0,0.0
211,2489,42.7763,1.41,0.0,1.0,0.0
212,2490,42.7771,1.5075,0.0,0.8624666666666672,0.0
213,2491,42.7778,1.6051,0.0,0.6938666666666666,0.0
214,2492,42.7784,1.7026,0.0,0.5183333333333335,0.0
215,2493,42.779,1.8001,0.0,0.8826,0.0
216,2494,42.7794,1.8977,0.0,1.0,0.0
217,2495,42.7798,1.9952,0.0,0.8698000000000006,0.0
218,2496,42.78,2.0927,0.0,0.5637999999999996,0.0
219,2497,42.7802,2.1903,0.0,0.39126666666666665,0.0
220,2498,42.7803,2.2878,0.0,0.364066666666667,0.0
221,2499,42.7803,2.3854,0.09351597096600005,0.0,0.0
222,2500,42.7802,2.4829,0.3311768460000001,0.0,0.0
223,2501,42.78,2.5804,0.48977156800000005,0.0,0.0
224,2502,42.7798,2.678,0.6504330000000001,0.0,0.0
225,2503,42.7794,2.7755,0.6483509999999999,0.0,0.0
226,2504,42.779,2.873,0.7450000000000001,0.0,0.0
227,2505,42.7784,2.9706,0.7629999999999999,0.0,0.0
228,2565,42.5835,8.8083,0.7370000000000001,0.0,0.0
229,2566,42.5776,8.9052,0.59115276,0.0,0.0
230,2567,42.5716,9.002,0.3228719530000002,0.0,0.0
231,2568,42.5654,9.0989,0.32979398400000004,0.0,0.0
232,2569,42.5592,9.1957,0.13231519949999995,0.0,0.0
233,2570,42.5529,9.2925,0.1759219000000002,0.0,0.0
234,2571,42.5465,9.3892,0.3829512960000001,0.0,0.0
235,2572,42.54,9.486,0.774,0.0,0.0
236,2612,42.8133,-0.5431,0.0,1.0,0.0
237,2613,42.8159,-0.4456,0.0,1.0,0.0
238,2614,42.8184,-0.3481,0.0,1.0,0.0
239,2615,42.8208,-0.2505,0.0,1.0,0.0
240,2616,42.8231,-0.1529,0.0,1.0,0.0
241,2617,42.8254,-0.0554,0.0,1.0,0.0
242,2618,42.8275,0.0422,0.0,1.0,0.0
243,2619,42.8296,0.1398,0.0,1.0,0.0
244,2620,42.8315,0.2374,0.0,1.0,0.0
245,2621,42.8334,0.335,0.0,0.30900000000000016,0.0
246,2622,42.8352,0.4326,0.0,0.6590000000000003,0.0
247,2623,42.8369,0.5302,0.0,1.0,0.0
248,2624,42.8385,0.6278,0.0,1.0,0.0
249,2626,42.8414,0.823,0.0,1.0,0.0
250,2627,42.8428,0.9206,0.0,1.0,0.0
251,2628,42.844,1.0183,0.0,1.0,0.0
252,2629,42.8452,1.1159,0.0,1.0,0.0
253,2630,42.8463,1.2136,0.0,0.9746666666666672,0.0
254,2631,42.8472,1.3112,0.0,1.0,0.0
255,2632,42.8481,1.4088,0.0,1.0,0.0
256,2633,42.8489,1.5065,0.0,0.8587333333333333,0.0
257,2634,42.8497,1.6041,0.03764449352160004,0.0,0.0
258,2635,42.8503,1.7018,0.0,0.9663333333333339,0.0
259,2636,42.8508,1.7995,0.0,1.0,0.0
260,2637,42.8513,1.8971,0.0,0.592133333333333,0.0
